prova,marca,nom,any,lloc,data,vent,manual,pc
2000_ll,07:26.31,Pol Aixala,2004,Amposta,2015-04-25,,0,0
2000_ll,07:36.03,Olivier Casas Muiño,2015,Ascó,2025-04-12,,0,0
2000_ll,07:37.85,ALEIX GOMEZ MIRO,2013,Sabadell,2024-02-18,,0,0
2000_ll,07:40.26,Gerard Lopez Romero,,Sabadell,2025-03-08,,0,0
2000_ll,07:41.29,Aleix Lago Garbajosa,2002,Cambrils,2012-01-21,,0,0
2000_ll,08:13.5,POL DIAZ CRISTINO,2014,Tarragona,2024-01-20,,1,0
2000_ll,08:16.5,GERARD LOPEZ ROMERO,2014,Tarragona,2024-01-20,,1,0
2000_ll,08:28.09,Jose Angel Masia Urzua,2015,Tarragona,2025-02-15,,0,0
2000_ll,08:33.6,BIEL GORDILLO RODRIGUEZ,2014,Tarragona,2024-01-20,,1,0
2000_ll,08:37.98,Isaac Guzman Velasco,2005,Amposta,2015-04-25,,0,0
2000_ll,08:46.75,Pol Mascarell Julian,2005,Amposta,2015-04-25,,0,0
2000_ll,08:51.62,Daniel Linares Antelo,2015,Ascó,2025-12-04,,0,0
2000_ll,08:54.4,GAEL TORRES FORTUNY,2014,Tarragona,2024-01-20,,1,0
2000_ll,09:10.87,PAU NOLLA FERRE,2001,Valls,2011-04-02,,0,0
2000_ll,07:18.64,Didac Safont,2002,Sabadell,2015-02-28,,0,0
2000_ll,11:45.0,Pep Aldave,2002,Amposta,2014-05-04,,1,0
2000_ll,08:24.0,Laura Yan Sole Barba,2003,El Prat de Llobregat,2014-10-05,,1,0
2000_ll,08:25.87,PAULA GARCIA JIMENEZ,2003,Castellar,2013-08-06,,0,0
2000_ll,08:28.75,INDIA MARTIN CUADRADO,2014,Sabadell,2024-02-18,,0,0
2000_ll,08:33.1,Cristina Iniesta Acera,2004,El Prat de Llobregat,2015-05-16,,1,0
2000_ll,08:38.77,MIREIA LOPEZ URBANO,2000,Valls,2011-04-02,,0,0
2000_ll,08:39.43,RIHANA MARTOS TEIXIDO,2012,Cornella,2023-05-13,,0,0
2000_ll,08:43.5,Laia Aldave Mas,2005,Camp Clar,2015-03-07,,1,0
2000_ll,08:56.53,Laurine Elisa Marimon Fernandez,2004,Camp Clar,2014-01-25,,0,0
2000_ll,09:01.12,Carlota Frutos Maturrana,2015,Ascó,2025-04-12,,0,0
2000_ll,09:03.67,AITANA CASAS MURILLO,2013,Sabadell,2024-03-16,,0,0
2000_ll,09:05.2,Natalia Sanchez,2005,Camp Clar,2015-03-07,,1,0
2000_ll,09:07.06,Montserrat Marques Cruz,2015,Ascó,2025-04-12,,0,0
2000_ll,09:12.8,Lucia Mayolas Martinez de Carnero,2004,Camp clar,2015-03-07,,1,0
2000_ll,09:13.6,EMMA RONDELAERE,2004,Camp clar,2014-05-17,,1,0
2000_ll,09:16.8,ERIKA MARGALLO DEL VALLE,2014,Tarragona - Campclar,2024-01-20,,1,0
2000_ll,09:26.81,Unaisa Guijarro,2005,Amposta,2015-04-25,,0,0
2000_ll,09:32.30,Sara Lopez Garcia,2015,Ascó,2025-04-12,,0,0
2000_ll,09:40.25,Berta Pomes,2005,Amposta,2015-04-25,,0,0
2000_ll,09:46.7,ALBA ESTEVE HOSTALOT,2014,Tarragona - Campclar,2024-01-20,,1,0
2000_ll,09:51.57,Marina Burjales i del Amo,2003,Tarragona - Campclar,2014-01-25,,0,0
2000_ll,09:57.98,Liana De Las Heras Ruiz,2004,Camp Clar,2014-01-25,,0,0
2000_ll,10:30.82,ANGELA PEREZ DE LA FUENTE,2000,Valls,2011-04-02,,0,0
2000_ll,10:42.05,Abril Diaz Casañas,2004,Camp Clar,2014-01-25,,0,0
2000_ll,11:04.8,VIVIAN ONYEMAEKWU,2013,Tarragona - Campclar,2024-01-20,,1,0
2000_ll,07:31.31,BERTA BARBER GONZALEZ,2013,Gavà,2024-06-01,,0,0
2000_ll,07:35.52,ADA NIN NAVAS,2012,Vilanova,2023-06-11,,0,0
2000_ll,07:45.71,Sira Bo Calaf,2001,El Prat de Llobregat,2012-06-13,,0,0
2000_ll,07:46.77,CLAUDIA N. MIR CASELLAS,2003,Camp Clar,2014-03-22,,0,0
2000_ll,08:03.27,Julia Muste Santiago,2015,Ascó,2025-04-12,,0,0
2000_ll,08:20.26,Noa Pascual Prats,2015,Ascó,2025-04-12,,0,0
