prova,marca,nom,any,lloc,data,vent,manual,pc
4x60,34.24,PAU CRESPO,,El Prat,2019-04-06,,0,0
4x60,34.24,ERIC DE LA ROSA,,El Prat,2019-04-06,,0,0
4x60,34.24,GUILLEM FERRAN,,El Prat,2019-04-06,,0,0
4x60,34.24,VICTOR JIMENEZ,,El Prat,2019-04-06,,0,0
4x60,34.32,ERIC DE LA ROSA,,Granollers,2020-10-10,,0,0
4x60,34.32,PAU ESTEVE,,Granollers,2020-10-10,,0,0
4x60,34.32,JERONI FLORES,,Granollers,2020-10-10,,0,0
4x60,34.32,PACO LORENZO,,Granollers,2020-10-10,,0,0
4x60,34.66,GUILLEM FERRAN,,Tarragona,2018-04-21,,0,0
4x60,34.66,VICTOR JIMENEZ,,Tarragona,2018-04-21,,0,0
4x60,34.66,JOAN SINFREU,,Tarragona,2018-04-21,,0,0
4x60,34.66,LLUC SUBIROS,,Tarragona,2018-04-21,,0,0
4x60,34.94,BLAI LLIGADAS,,Castellar del Valles,2025-04-26,,0,0
4x60,34.94,NIL TORRES,,Castellar del Valles,2025-04-26,,0,0
4x60,34.94,ANTONIO BALAZOTE,,Castellar del Valles,2025-04-26,,0,0
4x60,34.94,DANIEL LINARES,,Castellar del Valles,2025-04-26,,0,0
4x60,35.07,ERIC DE LA ROSA,,El Prat de Llobregat,2019-05-18,,0,0
4x60,35.07,GUILLEM FERRAN,,El Prat de Llobregat,2019-05-18,,0,0
4x60,35.07,VICTOR JIMENEZ,,El Prat de Llobregat,2019-05-18,,0,0
4x60,35.07,MIQUEL VALLVERDU,,El Prat de Llobregat,2019-05-18,,0,0
4x60,35.23,HERNAN FERRAN,,Tarragona,2023-04-15,,0,0
4x60,35.23,FERRAN MASCARO,,Tarragona,2023-04-15,,0,0
4x60,35.23,ASTON MATE,,Tarragona,2023-04-15,,0,0
4x60,35.23,KILIAN BORREDA,,Tarragona,2023-04-15,,0,0
4x60,36.51,TONI BALAZOTE,,Arbeca,2024-04-06,,0,0
4x60,36.51,KILIAN BORREDA CERVELLO,,Arbeca,2024-04-06,,0,0
4x60,36.51,NIL TORRES PRATS,,Arbeca,2024-04-06,,0,0
4x60,36.51,MARTI GONZALEZ CERESUELA,,Arbeca,2024-04-06,,0,0
4x60,36.52,TONI BALAZOTE,,Igualada,2024-04-13,,0,0
4x60,36.52,KILIAN BORREDA CERVELLO,,Igualada,2024-04-13,,0,0
4x60,36.52,POL DIAZ CRISTINO,,Igualada,2024-04-13,,0,0
4x60,36.52,MARTI GONZALEZ CERESUELA,,Igualada,2024-04-13,,0,0
4x60,36.53,GERARD FERRANDIZ,,Tarragona,2016-05-14,,0,0
4x60,36.53,HUGO SAIZ,,Tarragona,2016-05-14,,0,0
4x60,36.53,E. PEDREROL,,Tarragona,2016-05-14,,0,0
4x60,36.53,POL MASCARELL,,Tarragona,2016-05-14,,0,0
4x60,36.70,PAU ESTEVE,,Tarragona,2021-04-10,,0,0
4x60,36.70,NIL PAGES,,Tarragona,2021-04-10,,0,0
4x60,36.70,MARCAL SINFREU,,Tarragona,2021-04-10,,0,0
4x60,36.70,QUIM SOUSA,,Tarragona,2021-04-10,,0,0
4x60,36.71,GERARD FERRANDIZ,,Mataro,2017-04-22,,0,0
4x60,36.71,UNAI ORTIZ DE LANDAZURI,,Mataro,2017-04-22,,0,0
4x60,36.71,JOAN SINFREU,,Mataro,2017-04-22,,0,0
4x60,36.71,LLUC SUBIROS,,Mataro,2017-04-22,,0,0
4x60,36.80,KILIAN BORREDA,,Tarragona,2023-04-22,,0,0
4x60,36.80,ERIC GUIJARRO,,Tarragona,2023-04-22,,0,0
4x60,36.80,FERRAN MASCARO,,Tarragona,2023-04-22,,0,0
4x60,36.80,ASTON MATE,,Tarragona,2023-04-22,,0,0
4x60,36.85,Aleix Lago Garbajosa,2002,Vic,2013-04-05,,0,0
4x60,36.85,Edgar Jose Diaz,2002,Vic,2013-04-05,,0,0
4x60,36.85,Nil Pinyol Mateu,2002,Vic,2013-04-05,,0,0
4x60,36.85,Pep Aldave,2002,Vic,2013-04-05,,0,0
4x60,36.97,POL DIAZ,2014,Igualada,2025-04-05,,0,0
4x60,36.97,TEO POU,2015,Igualada,2025-04-05,,0,0
4x60,36.97,OLIVIER CASAS,2015,Igualada,2025-04-05,,0,0
4x60,36.97,THIAGO SILVA,2015,Igualada,2025-04-05,,0,0
4x60,37.46,KILIAN BORREDA,,El Prat,2023-05-20,,0,0
4x60,37.46,VICTOR CORONADO,,El Prat,2023-05-20,,0,0
4x60,37.46,FERRAN MASCARO,,El Prat,2023-05-20,,0,0
4x60,37.46,BIEL LLIGADAS,,El Prat,2023-05-20,,0,0
4x60,37.60,P. MASCARELL,,Camp Clar,2015-04-11,,0,0
4x60,37.60,N. AIXALA,,Camp Clar,2015-04-11,,0,0
4x60,37.60,P. AIXALA,,Camp Clar,2015-04-11,,0,0
4x60,37.60,R. PAREDES,,Camp Clar,2015-04-11,,0,0
4x60,37.90,POL AIXALA,,El Prat de Llobregat,2015-05-16,,0,0
4x60,37.90,NIL AIXALA,,El Prat de Llobregat,2015-05-16,,0,0
4x60,37.90,POL MASCAELL,,El Prat de Llobregat,2015-05-16,,0,0
4x60,37.90,RUBEN PAREDES,,El Prat de Llobregat,2015-05-16,,0,0
4x60,38.30,Edgar Jose Diaz,2002,Vilanova i la Geltria,2012-04-14,,0,0
4x60,38.30,Juan Gonzalez Garcia,2002,Vilanova i la Geltria,2012-04-14,,0,0
4x60,38.30,Aleix Lago Garbajosa,2002,Vilanova i la Geltria,2012-04-14,,0,0
4x60,38.30,NIL,,,0000-00-00,,,0
4x60,40.36,ERIC GRAU,,El Prat,2022-05-21,,0,0
4x60,40.36,OSCAR IBAÑEZ,,El Prat,2022-05-21,,0,0
4x60,40.36,BIEL LLIGADAS,,El Prat,2022-05-21,,0,0
4x60,40.36,DIDAC MANE,,El Prat,2022-05-21,,0,0
4x60,40.93,A. GARCIA,,Mataro,2014-05-02,,0,0
4x60,40.93,G. FERRANDIZ,,Mataro,2014-05-02,,0,0
4x60,40.93,M. ROZAS,,Mataro,2014-05-02,,0,0
4x60,40.93,R. PAREDES,,Mataro,2014-05-02,,0,0
4x60,41.24,FERRAN BADIA,,Tarragona,2023-04-22,,0,0
4x60,41.24,MARIUS BADIA,,Tarragona,2023-04-22,,0,0
4x60,41.24,ERIC GRAU,,Tarragona,2023-04-22,,0,0
4x60,41.24,KILIAN PEDROL,,Tarragona,2023-04-22,,0,0
4x60,41.20,Pol Mascarell,2005,El Prat,2014-05-11,,0,0
4x60,41.20,Hugo Saiz,2005,El Prat,2014-05-11,,0,0
4x60,41.20,Gerard Ferrnandiz,2005,El Prat,2014-05-11,,0,0
4x60,41.20,Alex Garcia,2005,El Prat,2014-05-11,,0,0
4x60,41.60,M. ROZAS,,Camp Clar,2015-04-11,,0,0
4x60,41.60,O. BARTOLOME,,Camp Clar,2015-04-11,,0,0
4x60,41.60,O. SALADIE,,Camp Clar,2015-04-11,,0,0
4x60,41.60,I. GUZMAN,,Camp Clar,2015-04-11,,0,0
4x60,43.90,Nil Aixala,2004,El Prat,2014-05-12,,0,0
4x60,43.90,Nil Pinyol,2004,El Prat,2014-05-12,,0,0
4x60,43.90,Hugo Berenguel,2004,El Prat,2014-05-12,,0,0
4x60,43.90,David Bonin,2004,El Prat,2014-05-12,,0,0
4x60,47.03,Pere Pardines,2003,Camp Clar,2013-11-23,,0,0
4x60,47.03,Nil Aixala,2003,Camp Clar,2013-11-23,,0,0
4x60,47.03,Abrio,2003,Camp Clar,2013-11-23,,0,0
4x60,47.03,Bonin,2003,Camp Clar,2013-11-23,,0,0
4x60,39.29,Biel Amores Llaverias,2013,Tarragona,2022-04-09,,0,0
4x60,39.29,Kilian Borreda Cervello,2013,Tarragona,2022-04-09,,0,0
4x60,39.29,Aleix Gomez Miro,2013,Tarragona,2022-04-09,,0,0
4x60,39.29,Marti Gonzalez Ceresuela,2013,Tarragona,2022-04-09,,0,0
4x60,39.40,Kilian Borreda Ceevello,2013,Prat de Llobregat,2021-04-17,,0,0
4x60,39.40,Hernan Ferran Jimenez,2012,Prat de Llobregat,2021-04-17,,0,0
4x60,39.40,Nil Pamies Miro,2012,Prat de Llobregat,2021-04-17,,0,0
4x60,39.40,Aleix Virgili Garrigos,2012,Prat de Llobregat,2021-04-17,,0,0
4x60,39.75,Antonio Balazote,2014,Prat de Llobregat,2023-05-21,,0,0
4x60,39.75,Biel Gordillo Rodriguez,2014,Prat de Llobregat,2023-05-21,,0,0
4x60,39.75,Blai Lligadas Turon,2015,Prat de Llobregat,2023-05-21,,0,0
4x60,39.75,Nil Torres Prats,2014,Prat de Llobregat,2023-05-21,,0,0
4x60,39.76,EDGAR JOSE,2002,Mataro,2011-04-30,,0,0
4x60,39.76,NIL PINYOL,2003,Mataro,2011-04-30,,0,0
